Experience (Years),Education,Recruiter Decision,Salary Expectation ($),Projects Count,Score (0-100),Role_AI Researcher,Role_Cybersecurity Analyst,Role_Data Scientist,Role_Software Engineer,Cert_AWS Certified,Cert_Deep Learning Specialization,Cert_Google ML,Cert_None,C++,Cybersecurity,Deep Learning,Ethical Hacking,Java,Linux,Machine Learning,NLP,Networking,Python,Pytorch,React,SQL,TensorFlow
0.6000000000000001,5,1,0.08339180114262812,0.1,80,False,False,True,False,False,False,False,True,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.8,2,1,0.31647789916808666,0.8,100,True,False,False,False,True,False,False,False,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.30000000000000004,2,0,0.6218176806655309,0.1,55,False,False,False,True,False,True,False,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.30000000000000004,3,0,0.6742382479703319,0.0,60,False,False,True,False,True,False,False,False,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.1,5,1,0.6962388493535132,0.9,65,False,True,False,False,False,False,False,True,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0.1,4,0,0.492620527212589,0.4,55,False,False,True,False,False,True,False,False,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0.5,2,1,0.20069910794828105,0.6000000000000001,100,True,False,False,False,False,False,False,True,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.5,4,1,0.2472687180515185,0.5,100,False,True,False,False,True,False,False,False,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0.6000000000000001,1,1,0.7822115866492934,0.7000000000000001,100,False,True,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1.0,2,1,0.2702966823694498,1.0,100,False,True,False,False,False,False,True,False,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0.0,3,0,0.9354014232735293,0.6000000000000001,55,False,False,True,False,False,True,False,False,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0.30000000000000004,4,1,0.8006915906585146,0.9,90,False,True,False,False,False,False,False,True,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0.1,1,1,0.8198732083792724,0.9,80,False,False,False,True,False,False,True,False,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0.8,4,1,0.7790668537636565,0.6000000000000001,100,True,False,False,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.4,4,1,0.40267615515686084,0.6000000000000001,95,True,False,False,False,True,False,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0.30000000000000004,4,1,0.7232384484313923,0.6000000000000001,70,False,True,False,False,False,False,False,True,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.0,5,1,0.9856545053623333,0.9,65,False,False,True,False,False,True,False,False,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.5,4,1,0.7690939160068158,0.0,70,False,False,True,False,False,False,True,False,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.4,5,0,0.5884283852861583,0.0,50,False,True,False,False,False,False,False,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.4,4,1,0.1669715345294177,0.0,65,False,False,False,True,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.1,4,1,0.3083216397714744,0.9,80,True,False,False,False,True,False,False,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.5,1,1,0.5693219404630652,0.1,75,False,False,False,True,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7000000000000001,5,1,0.19834369048812273,0.6000000000000001,100,False,False,False,True,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.1,4,0,0.5797083291570613,0.4,60,False,False,True,False,True,False,False,False,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.5,2,1,0.9029517891149645,0.0,70,False,False,True,False,False,False,False,True,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.2,4,1,0.22994136513982166,0.6000000000000001,80,False,False,True,False,True,False,False,False,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.1,2,1,0.3160769770472086,0.7000000000000001,70,False,True,False,False,False,False,True,False,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0.6000000000000001,4,1,0.24329708329157063,0.1,80,False,True,False,False,False,False,False,True,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0.2,2,1,0.5499398616818683,0.5,65,False,False,True,False,True,False,False,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.8,1,1,0.8592512779392605,0.0,100,True,False,False,False,False,True,False,False,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.7000000000000001,2,1,0.23774681768066552,0.6000000000000001,100,False,False,False,True,True,False,False,False,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.30000000000000004,2,1,0.02262704219705325,0.4,70,False,False,False,True,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.4,1,1,0.27370452039691295,0.8,100,True,False,False,False,False,False,False,True,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.7000000000000001,4,1,0.5179036784604591,1.0,100,False,True,False,False,False,True,False,False,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0.5,5,1,0.43382279242257193,0.8,100,False,False,False,True,False,False,False,True,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.5,3,1,0.26251628746116074,0.9,100,False,True,False,False,False,False,True,False,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.0,5,1,0.19583792723263516,0.0,100,False,False,True,False,True,False,False,False,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.4,2,1,0.15795078680966224,1.0,100,True,False,False,False,False,False,True,False,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.2,2,1,0.7572291269920819,0.5,65,False,True,False,False,False,True,False,False,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.7000000000000001,3,1,0.12305803347699718,0.4,100,False,False,False,True,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0.30000000000000004,5,1,0.3890573318632856,0.8,100,False,False,False,True,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.5,1,1,0.6726095018542648,0.7000000000000001,100,False,True,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0.7000000000000001,3,1,0.8112533827803949,0.5,100,False,False,True,False,False,True,False,False,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0.0,5,0,0.09221208780194456,0.2,35,False,False,False,True,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.30000000000000004,5,1,0.47368948581738,1.0,100,False,False,True,False,False,False,True,False,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.9,2,1,0.4952014633657412,0.1,100,False,False,False,True,True,False,False,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.6000000000000001,4,1,0.5391525508669941,0.30000000000000004,95,False,False,False,True,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.9,4,1,0.82237897163476,1.0,100,False,False,True,False,False,False,True,False,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0.5,4,1,0.008156259396612242,0.6000000000000001,90,False,True,False,False,False,False,False,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7000000000000001,4,1,0.4913551167685678,0.6000000000000001,100,False,False,True,False,False,False,True,False,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0.4,2,1,0.0860103237446127,0.7000000000000001,95,False,False,False,True,False,False,False,True,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.4,5,1,0.6602185025558787,0.0,65,False,False,False,True,True,False,False,False,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1.0,1,1,0.4434198656910896,0.6000000000000001,100,False,False,False,True,False,True,False,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.0,4,1,0.6916533025959708,0.0,100,True,False,False,False,False,False,False,True,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0.8,1,1,0.0009647188533628004,0.7000000000000001,100,False,False,True,False,False,False,False,True,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.6000000000000001,2,1,0.943432394507367,0.4,100,False,False,False,True,False,True,False,False,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0.0,3,0,0.517841034379072,0.0,15,False,False,False,True,False,False,False,True,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1.0,1,1,0.6529016738498548,0.5,100,False,True,False,False,False,False,True,False,0,1,0,1,0,0,0,0,1,0,0,0,0,0
0.8,1,1,0.7559887741806155,0.0,100,False,False,True,False,False,True,False,False,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0.5,4,1,0.1138994687781899,0.8,100,False,False,False,True,False,False,False,True,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0.30000000000000004,1,1,0.2893404831111557,0.9,100,False,False,False,True,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.8,2,1,0.5481106545053624,0.8,100,False,False,False,True,True,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,3,1,0.9960158364237748,0.8,70,True,False,False,False,False,False,True,False,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.6000000000000001,4,1,0.5011526510975244,1.0,100,False,True,False,False,False,True,False,False,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0.6000000000000001,5,1,0.5630951187731783,0.9,100,False,True,False,False,False,False,False,True,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.4,2,1,0.8129197153452943,0.8,100,False,False,False,True,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.6000000000000001,2,1,0.6057306805653002,0.4,100,True,False,False,False,False,False,True,False,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0.9,4,1,0.34148541645785313,0.8,100,True,False,False,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.1,3,1,0.7767866092011628,0.6000000000000001,65,False,True,False,False,False,False,True,False,0,0,0,1,0,1,0,0,1,0,0,0,0,0
0.8,1,1,0.9628270021048413,1.0,100,True,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.0,3,0,0.8703267515285156,0.30000000000000004,35,False,False,False,True,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,3,1,0.3936428786208279,0.6000000000000001,100,False,True,False,False,True,False,False,False,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.4,4,1,0.27152450636463876,0.2,80,True,False,False,False,True,False,False,False,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.5,1,1,0.43790718652901683,1.0,100,True,False,False,False,False,False,True,False,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.30000000000000004,5,1,0.8153878921519495,0.5,75,False,True,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0.2,4,1,0.27776385687080285,0.7000000000000001,80,False,False,False,True,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.4,1,1,0.4027763856870803,0.9,100,True,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.8,5,1,0.05886037887140427,1.0,100,True,False,False,False,True,False,False,False,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.1,5,0,0.5522201062443621,0.6000000000000001,60,False,False,True,False,False,False,False,True,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.0,4,0,0.007955798336173214,0.2,35,True,False,False,False,False,False,True,False,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0.9,2,1,0.9346622231131603,0.0,100,False,False,True,False,False,False,False,True,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0.2,4,1,0.8539891751027364,0.6000000000000001,80,False,False,True,False,False,False,True,False,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1.0,4,1,0.6188859376566103,0.5,100,False,False,True,False,False,False,True,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.1,2,0,0.23090608399318435,0.6000000000000001,55,False,False,True,False,False,False,False,True,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0.8,4,1,0.44102686178209893,1.0,100,False,False,True,False,False,True,False,False,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1.0,3,1,0.21055928635862486,0.0,100,False,True,False,False,False,False,True,False,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0.1,1,0,0.8109401623734591,0.1,35,False,False,True,False,False,True,False,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,4,0,0.9613235441515486,0.5,50,False,False,True,False,False,False,True,False,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.2,2,1,0.24195649994988477,1.0,100,False,True,False,False,True,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1.0,4,1,0.450122782399519,0.1,100,False,False,False,True,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.5,3,1,0.9176856770572317,0.8,100,False,True,False,False,False,False,True,False,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1.0,4,1,0.7998396311516489,0.9,100,False,False,False,True,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.8,1,1,0.37186779593064057,0.1,95,False,True,False,False,False,False,False,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.6000000000000001,2,1,0.5435626941966523,0.2,90,False,True,False,False,False,True,False,False,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1.0,4,1,0.2916332564899269,0.6000000000000001,100,True,False,False,False,False,False,False,True,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0.1,3,1,0.11551568607797935,0.9,85,False,False,False,True,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.30000000000000004,5,1,0.8058534629648191,0.9,95,False,False,True,False,False,False,False,True,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.0,5,1,0.6035256089004712,0.9,70,True,False,False,False,False,False,True,False,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1.0,1,1,0.9707452139921822,0.8,100,False,False,False,True,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.2,5,1,0.826237847048211,1.0,95,False,False,True,False,False,True,False,False,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0.6000000000000001,2,1,0.9571514483311618,0.8,100,False,False,True,False,False,True,False,False,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.6000000000000001,2,1,0.9889370552270222,0.0,90,False,False,False,True,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.30000000000000004,1,1,0.49921068457452145,0.9,100,False,False,True,False,True,False,False,False,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0.7000000000000001,2,1,0.2698581737997394,0.1,100,False,True,False,False,True,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0.8,3,1,0.9392352410544254,0.2,100,False,False,False,True,False,True,False,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.8,3,1,0.2695700110253584,0.7000000000000001,100,False,False,False,True,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.30000000000000004,2,0,0.34240002004610615,0.0,60,False,False,False,True,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.9,5,1,0.9010724666733487,1.0,100,True,False,False,False,True,False,False,False,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.5,4,1,0.16302495740202472,0.0,80,True,False,False,False,True,False,False,False,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.7000000000000001,2,1,0.18125438508569713,0.2,100,False,False,True,False,False,False,False,True,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.4,3,0,0.9546080986268417,0.0,50,False,True,False,False,False,False,False,True,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.1,3,0,0.980091710935151,0.4,55,False,False,False,True,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0.0,5,0,0.2941264909291371,0.5,45,False,True,False,False,False,True,False,False,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.7000000000000001,1,1,0.43056530019043804,0.9,100,True,False,False,False,False,True,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0.5,2,1,0.6451839230229528,0.4,90,False,False,True,False,False,False,True,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.9,5,1,0.2477072266212289,0.2,100,True,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.7000000000000001,5,1,0.09716097023153258,0.0,80,False,True,False,False,False,False,False,True,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0.9,2,1,0.5098476495940665,0.5,100,False,True,False,False,False,True,False,False,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0.9,4,1,0.4146537035180916,0.5,100,False,True,False,False,False,True,False,False,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0.1,2,1,0.42962563896963024,0.9,80,False,True,False,False,True,False,False,False,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0.0,3,0,0.46381677859075876,0.4,50,False,True,False,False,True,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0.1,1,1,0.8447429086899871,1.0,80,False,False,False,True,False,False,False,True,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.9,1,1,0.7771374160569311,0.6000000000000001,100,False,False,False,True,False,False,False,True,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.9,4,1,0.6897865089706325,0.7000000000000001,100,False,False,False,True,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.4,1,1,0.20796582138919517,0.5,85,False,True,False,False,False,True,False,False,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0.2,1,0,0.6272677157462163,0.1,50,False,False,False,True,True,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.9,5,1,0.9197654605592864,0.5,100,False,False,False,True,False,False,True,False,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0.2,5,0,0.5048110654505362,0.1,50,True,False,False,False,True,False,False,False,0,0,0,0,0,0,0,1,0,1,1,0,0,0
0.9,1,1,0.8556429788513582,1.0,100,True,False,False,False,False,False,False,True,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.8,2,1,0.010774781998596827,0.4,100,False,True,False,False,False,True,False,False,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0.0,1,0,0.29416407737796935,0.6000000000000001,55,False,False,True,False,True,False,False,False,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0.7000000000000001,1,1,0.09862684173599279,0.7000000000000001,100,False,False,False,True,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7000000000000001,5,1,0.13304350005011534,0.0,80,False,True,False,False,False,False,False,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.1,5,0,0.6473764658715044,0.1,30,False,False,False,True,False,False,False,True,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0.0,2,1,0.7440112258193847,0.9,70,False,True,False,False,False,False,True,False,0,0,0,1,0,1,0,0,1,0,0,0,0,0
0.6000000000000001,3,1,0.9714342988874411,0.5,100,False,False,True,False,False,True,False,False,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.4,3,1,0.11051668838328155,0.7000000000000001,100,True,False,False,False,True,False,False,False,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.5,3,1,0.49551468377267727,0.9,100,False,False,True,False,False,False,False,True,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0.7000000000000001,1,1,0.19932093815776286,0.2,100,False,False,True,False,True,False,False,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.5,3,1,0.018104139520898066,0.0,70,False,False,False,True,False,False,True,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5,4,1,0.36549062844542457,0.0,80,False,False,True,False,False,False,True,False,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.2,1,0,0.3011050415956701,0.0,30,False,True,False,False,False,False,False,True,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.4,5,1,0.8605417460158364,1.0,100,False,False,False,True,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.8,2,1,0.2904555477598477,0.7000000000000001,100,False,False,False,True,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.4,1,1,0.24399869700310717,0.5,80,True,False,False,False,False,False,False,True,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.9,3,1,0.5287536333567204,0.0,100,False,False,False,True,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.6000000000000001,5,1,0.30386138117670647,1.0,100,True,False,False,False,False,False,True,False,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.5,3,1,0.8957226621228827,0.9,100,False,False,False,True,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.6000000000000001,2,1,0.6233712538839331,0.2,95,False,False,True,False,False,False,True,False,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0.30000000000000004,2,1,0.9010474090407938,0.7000000000000001,80,False,False,False,True,False,False,False,True,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0.6000000000000001,1,1,0.9947003107146437,0.2,90,False,True,False,False,True,False,False,False,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.7000000000000001,2,1,0.04817329858674957,0.8,100,False,False,True,False,True,False,False,False,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.0,1,1,0.5223639370552271,0.4,100,False,False,False,True,False,True,False,False,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0.1,4,0,0.8213390798837326,0.2,30,True,False,False,False,False,False,False,True,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.7000000000000001,3,1,0.47776135110754736,1.0,100,False,False,True,False,False,True,False,False,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0.30000000000000004,3,1,0.9455247068256991,0.9,100,False,True,False,False,True,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0.30000000000000004,5,1,0.3971634759947881,0.7000000000000001,90,True,False,False,False,True,False,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0.9,2,1,0.300415956700411,0.9,100,False,False,True,False,False,False,True,False,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.5,1,1,0.6152400521198758,0.30000000000000004,85,False,False,False,True,False,False,False,True,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.5,5,1,0.81274431191741,0.0,80,True,False,False,False,False,False,True,False,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.7000000000000001,3,1,0.23585496642277237,0.7000000000000001,100,False,False,False,True,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.1,1,0,0.1889470782800442,0.4,60,False,False,True,False,False,False,True,False,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.1,5,0,0.12951037385987774,0.1,35,False,False,False,True,False,False,False,True,1,0,0,0,1,0,0,0,0,0,0,1,1,0
1.0,4,1,0.13874411145634968,0.8,100,False,True,False,False,False,True,False,False,0,1,0,1,0,0,0,0,1,0,0,0,0,0
0.7000000000000001,2,1,0.7474190638468479,0.0,95,False,False,True,False,False,True,False,False,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0.0,4,1,0.6526260398917512,1.0,70,False,True,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0.1,5,0,0.3196852761351108,0.5,55,False,True,False,False,True,False,False,False,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.5,2,1,0.8255738197855067,0.30000000000000004,85,True,False,False,False,True,False,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.0,5,1,0.7338628846346598,0.6000000000000001,100,True,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,4,0,0.003946577127392992,0.0,15,True,False,False,False,False,False,False,True,0,0,0,0,0,0,0,1,0,1,1,0,0,0
0.6000000000000001,1,1,0.7992006615214995,0.5,100,False,False,False,True,True,False,False,False,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1.0,5,1,0.5282148942567906,0.2,100,False,True,False,False,False,False,False,True,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.5,1,1,0.1989450736694398,0.5,95,False,False,True,False,False,False,True,False,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.9,4,1,0.5238548661922422,0.4,100,False,False,False,True,True,False,False,False,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.30000000000000004,3,1,0.8168161772075775,0.9,95,False,False,False,True,True,False,False,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.8,5,1,0.39514633657412057,0.8,100,False,True,False,False,False,True,False,False,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0.2,3,0,0.5404680765761252,0.4,60,False,False,False,True,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.9,4,1,0.5906961010323746,0.0,100,True,False,False,False,False,False,False,True,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.7000000000000001,2,1,0.09538187832013634,0.8,100,False,False,True,False,False,False,False,True,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0.4,1,1,0.17579182118873415,1.0,100,False,False,False,True,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1,1,1,0.574070361832214,0.7000000000000001,70,True,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0.6000000000000001,3,1,0.6856394707828004,0.7000000000000001,100,False,True,False,False,False,False,False,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.5,1,1,0.31219304400120285,0.1,65,False,False,True,False,False,False,False,True,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.8,1,1,0.41645785306204275,0.2,100,False,False,False,True,True,False,False,False,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.8,4,1,0.3206249373559187,0.0,100,False,False,False,True,True,False,False,False,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.30000000000000004,3,1,0.15496892853563204,0.9,100,False,False,False,True,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.1,2,0,0.13484764959406637,0.4,50,False,False,True,False,True,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,2,0,0.3894457251678862,0.4,45,False,False,True,False,True,False,False,False,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.5,1,1,0.37953543149243263,0.8,100,False,False,False,True,True,False,False,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.5,5,1,0.452039691289967,0.8,100,False,False,False,True,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.5,1,1,0.9296506966021851,0.6000000000000001,90,True,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.6000000000000001,4,1,0.33473238448431397,0.1,90,False,True,False,False,False,False,True,False,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0.1,3,0,0.8547534328956601,0.4,50,True,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.9,4,1,0.90184925328255,0.2,100,False,False,True,False,False,True,False,False,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.30000000000000004,2,1,0.06753031973539148,0.30000000000000004,70,False,True,False,False,True,False,False,False,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1.0,3,1,0.12012629046807666,0.5,100,False,False,False,True,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.30000000000000004,3,0,0.06497444121479412,0.2,60,False,True,False,False,True,False,False,False,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0.2,4,0,0.28291320036083,0.1,50,False,False,False,True,False,False,True,False,0,0,0,0,1,0,0,0,0,0,0,1,1,0
